Date,Close,High,Low,Open,Volume
,,,,,
,,,,,
01-01-2020,9.772158623,9.772158623,9.772158623,9.772158623,0
02-01-2020,9.772158623,9.84732936,9.772158623,9.84732936,383774
05-01-2020,9.471475601,9.621816336,9.471475601,9.621816336,1584700
06-01-2020,9.509061813,9.621817921,9.471477161,9.471477161,1113277
07-01-2020,9.734573364,9.734573364,9.546647235,9.546647235,2297676
08-01-2020,9.509061813,9.65940329,9.509061813,9.65940329,2488887
09-01-2020,9.621817589,9.734572975,9.584232221,9.734572975,2039489
13-01-2020,9.922498703,9.960084069,9.772157955,9.772157955,5002130
14-01-2020,9.960083961,10.03525469,9.88491323,9.922498596,3498442
15-01-2020,10.03525448,10.07283913,9.960083748,9.997669113,1285948
16-01-2020,10.22318077,10.26076542,10.07283931,10.07283931,5949836
19-01-2020,10.44869232,10.44869232,10.2607662,10.29835156,12039577
20-01-2020,10.33593559,10.44869097,10.33593559,10.41110632,2078875
21-01-2020,10.3735218,10.3735218,10.33593644,10.33593644,529316
22-01-2020,10.44869232,10.44869232,10.33593693,10.41110767,2782607
23-01-2020,10.41110706,10.44869171,10.3735217,10.3735217,2288737
26-01-2020,10.33593559,10.41110632,10.33593559,10.37352096,1325322
27-01-2020,10.22318077,10.29835079,9.997669293,10.22318077,3273652
28-01-2020,10.22318077,10.22318077,10.14801004,10.22318077,2062723
29-01-2020,10.33593559,10.33593559,10.18559485,10.18559485,1055050
30-01-2020,10.33593559,10.41110632,10.26076487,10.33593559,2452919
02-02-2020,10.33593559,10.33593559,10.33593559,10.33593559,0
03-02-2020,10.22318077,10.29835079,10.18559541,10.22318077,1314649
04-02-2020,10.14801025,10.22318099,10.14801025,10.18559562,2037910
05-02-2020,10.14801025,10.14801025,10.14801025,10.14801025,0
06-02-2020,10.07283878,10.18559487,10.03525414,10.18559487,2342414
09-02-2020,10.07283878,10.07283878,9.997668773,9.997668773,264747
10-02-2020,9.99766922,10.07283923,9.99766922,10.07283923,1056092
11-02-2020,9.884913445,9.997669545,9.884913445,9.997669545,959461
12-02-2020,9.884913445,9.997669545,9.884913445,9.997669545,1990119
13-02-2020,9.884913445,9.960084178,9.847328795,9.884913445,2053596
16-02-2020,9.847328186,9.847328186,9.847328186,9.847328186,361794
17-02-2020,9.696987152,9.847328616,9.696987152,9.847328616,2674583
18-02-2020,9.621817589,9.696987607,9.546646853,9.696987607,1248865
19-02-2020,9.621817589,9.621817589,9.621817589,9.621817589,0
20-02-2020,9.734573364,9.734573364,9.546647235,9.546647235,3336525
23-02-2020,9.509061813,9.734573311,9.509061813,9.734573311,945211
24-02-2020,9.696987152,9.847328616,9.584231771,9.584231771,5051465
25-02-2020,9.809742928,9.847328292,9.734572198,9.772157563,4996541
26-02-2020,9.621817589,9.772158343,9.621817589,9.772158343,5568766
27-02-2020,9.433891296,9.696987432,9.321135195,9.621817415,2599900
01-03-2020,8.794942856,8.982868988,8.494261331,8.982868988,6341135
02-03-2020,9.020454407,9.1332098,8.832528273,8.945283667,3474526
03-03-2020,9.020454407,9.020454407,9.020454407,9.020454407,0
04-03-2020,8.870112419,9.058038527,8.644600947,9.058038527,2034251
