Date,Close,High,Low,Open,Volume
2020-06-10,3.190103054,3.235676276,3.190103054,3.212889665,3846253.0
2020-07-10,3.174911976,3.220484833,3.174911976,3.220484833,1118016.0
2020-08-10,3.212889671,3.220484967,3.159721154,3.19010306,2697227.0
2020-11-10,3.212889671,3.220484967,3.19010306,3.220484967,904937.0
2020-12-10,3.205293894,3.205293894,3.190102941,3.205293894,4685211.0
2020-01-11,3.121743917,3.144530166,3.106552964,3.144530166,3188379.0
2020-02-11,3.106553078,3.136934985,3.106553078,3.129339327,6735766.0
2020-03-11,3.04578948,3.12933955,3.04578948,3.12933955,11119508.0
2020-04-11,3.0989573,3.106552958,3.038193488,3.106552958,6355401.0
2020-05-11,3.0989573,3.152125817,3.053384441,3.106552958,9261195.0
2020-08-11,3.121743917,3.121743917,3.098957307,3.098957307,2264991.0
2020-09-11,3.159721136,3.159721136,3.114148277,3.114148277,6569205.0
2020-10-11,3.22808075,3.250867361,3.152125981,3.159721277,18164587.0
2020-11-11,3.243271589,3.250867247,3.205294025,3.250867247,6025592.0
2020-12-11,3.220484734,3.235676048,3.212889439,3.228080391,3123576.0
2020-06-12,3.478731632,3.478731632,3.402776864,3.402776864,13150504.0
2020-07-12,3.448349714,3.486327279,3.433158761,3.433158761,13092949.0
2020-08-12,3.471136332,3.493922581,3.417967813,3.440754424,11308842.0
2020-09-12,3.486327171,3.50911342,3.463540561,3.478731514,7611349.0
2020-10-12,3.539495468,3.554686422,3.471136358,3.501518265,7489394.0
2021-03-01,3.478731632,3.516709197,3.478731632,3.501518244,2576439.0
2021-04-01,3.539495468,3.554686422,3.486327311,3.493922607,8465897.0
2021-05-01,3.569877625,3.577473283,3.539495715,3.547091373,11166462.0
2021-06-01,3.554686308,3.577472919,3.539495355,3.569877261,4995756.0
2021-07-01,3.562281847,3.569877142,3.531899942,3.55468619,8092068.0
2021-10-01,3.668618679,3.69140529,3.569877301,3.569877301,18546466.0
2021-11-01,3.699000359,3.706596016,3.638236549,3.668618454,7865518.0
2021-12-01,3.744573116,3.752168773,3.683809308,3.683809308,9968097.0
2021-01-02,3.805337429,3.850910287,3.774955162,3.774955162,6965324.0
2021-02-02,3.828123569,3.850910179,3.812932617,3.828123569,5748822.0
2021-03-02,3.828123569,3.843314522,3.805337322,3.828123569,2731568.0
2021-04-02,3.805337429,3.820528382,3.782550819,3.790146114,5899615.0
2021-07-02,3.797742128,3.805337786,3.774955516,3.805337786,5173783.0
2021-08-02,3.797742128,3.820528741,3.782551174,3.812933082,3304785.0
2021-09-02,3.774955034,3.805337301,3.767359739,3.782550691,2983131.0
2021-10-02,3.744573116,3.79774163,3.744573116,3.759764068,2895733.0
2021-11-02,3.744573116,3.767359725,3.721786869,3.744573116,5132272.0
2021-01-03,3.638236284,3.661022892,3.638236284,3.645831941,8671309.0
2021-02-03,3.668618679,3.676214337,3.638236772,3.653427726,7947209.0
2021-03-03,3.676214457,3.683809752,3.645832549,3.683809752,4645343.0
2021-04-03,3.645832062,3.668618308,3.63064111,3.668618308,5527761.0
2021-07-03,3.623045444,3.661023005,3.61545015,3.661023005,4479516.0
2021-08-03,3.585068226,3.645832401,3.57747293,3.645832401,8153256.0
2021-09-03,3.547091246,3.58506845,3.516709337,3.58506845,10557579.0
2021-10-03,3.524304152,3.562281713,3.516708857,3.562281713,9149780.0
2021-11-03,3.577472925,3.592663878,3.516709112,3.516709112,3585455.0
2021-01-04,3.607189894,3.623045658,3.599261823,3.607189894,2406341.0
2021-04-04,3.607189894,3.638901422,3.607189894,3.615117587,1601264.0
2021-05-04,3.686469078,3.686469078,3.615117944,3.623046016,3400749.0
2021-06-04,3.646829605,3.702324975,3.591334613,3.694396903,8359569.0
2021-07-04,3.646829605,3.646829605,3.623046145,3.646829605,1566907.0
2021-08-04,3.662685394,3.670613466,3.607190402,3.646829628,3986937.0
2021-11-04,3.646829605,3.678541137,3.646829605,3.670613443,2255423.0
2021-12-04,3.638901711,3.662685169,3.630973639,3.662685169,3499840.0
2021-03-05,3.567550421,3.583406185,3.52791082,3.535838892,3719423.0
2021-04-05,3.527910471,3.58340583,3.527910471,3.575478138,4294479.0
2021-05-05,3.559622288,3.567550359,3.53583883,3.551694595,1749172.0
2021-06-05,3.559622288,3.57547843,3.543766523,3.543766523,2051592.0
2021-09-05,3.599262238,3.607190309,3.575478778,3.575478778,3750253.0
2021-10-05,3.607189894,3.607189894,3.59133413,3.607189894,3128541.0
2021-01-06,3.829170942,3.829170942,3.781603646,3.781603646,3808994.0
2021-02-06,3.860882044,3.868810115,3.821242824,3.837098587,6961350.0
2021-03-06,3.852954865,3.860882558,3.813315261,3.860882558,2987195.0
2021-06-06,3.900522232,3.908449926,3.845026862,3.852954934,8248329.0
2021-07-06,3.94016099,3.94016099,3.892593697,3.916377533,7918638.0
2021-08-06,3.948089123,3.956016816,3.924305287,3.948089123,6578026.0
2021-09-06,3.96394515,3.995656681,3.948089385,3.948089385,6736226.0
2021-10-06,3.97980094,4.003584777,3.932233643,3.948089408,6160824.0
2021-01-07,3.829170942,3.860882473,3.829170942,3.837099014,1261949.0
2021-04-07,3.845026255,3.860882018,3.829170491,3.860882018,1324818.0
2021-05-07,3.837099075,3.852954841,3.797459472,3.852954841,4406707.0
2021-06-07,3.797458887,3.837098484,3.789531194,3.837098484,4239277.0
2021-07-07,3.80538702,3.813314713,3.789531257,3.797458949,1788197.0
2021-08-07,3.813315153,3.813315153,3.765747857,3.789531694,2756277.0
2021-11-07,3.80538702,3.829170476,3.765747422,3.829170476,1398705.0
2021-12-07,3.765747786,3.813315081,3.765747786,3.789531622,2764511.0
2021-01-08,3.876737833,3.884665904,3.805387085,3.805387085,5847236.0
2021-02-08,3.908449411,3.924305175,3.876737883,3.884665954,4700907.0
2021-03-08,3.916378021,3.924305715,3.884666489,3.916378021,2328276.0
2021-04-08,4.027368069,4.03529614,3.987728845,3.987728845,31287815.0
2021-05-08,4.019439697,4.027367389,3.979800103,4.019439697,10032650.0
2021-08-08,4.019439697,4.027367389,4.003583935,4.003583935,2853963.0
2021-09-08,4.019439697,4.019439697,3.995655865,4.019439697,3854590.0
2021-10-08,3.987728596,4.011512053,3.979800525,4.00358436,2986829.0
2021-11-08,3.97980094,4.003584777,3.948089408,3.995656705,2955940.0
